

=== PERIOD 1400D ===
Period,Date,Index,Type,Price,Qty,Reason,PnL_Trade,Equity
1800,2023-05-28 16:00:00,5512,BUY,28065.00,12.416776,Buy 4H,0.00,1161670.73
1800,2023-05-31 00:00:00,5526,SELL,27210.35,12.416776,SL DOWN Full,-10612.00,1151024.95
1800,2023-05-31 00:00:00,5526,SHORT,27210.35,42.300998,Short on Stop (SL DOWN),0.00,1150909.85
1800,2023-06-04 08:00:00,5552,COVER_SHORT,27179.00,42.300998,Buy Signal Trigger,0.00,1152121.01
1800,2023-06-04 08:00:00,5552,BUY,27179.00,12.715764,Buy 4H,0.00,1152086.45
1800,2023-06-05 00:00:00,5556,SELL,25728.20,12.715764,SL DOWN Full,-18448.03,1133605.71
1800,2023-06-05 00:00:00,5556,SHORT,25728.20,44.060825,Short on Stop (SL DOWN),0.00,1133492.34
1800,2023-06-16 16:00:00,5626,COVER_SHORT,26345.00,44.060825,Buy Signal Trigger,0.00,1106199.55
1800,2023-06-16 16:00:00,5626,BUY,26345.00,12.595433,Buy 4H,0.00,1106166.36
1800,2023-06-18 04:00:00,5635,BUY,26584.98,12.515467,Buy 4H,0.00,1109155.74
1800,2023-06-18 16:00:00,5638,BUY,26339.97,12.561438,Buy 4H,0.00,1102970.23
1800,2023-06-20 00:00:00,5646,BUY,28307.99,3.909529,Buy 4H,0.00,1177099.07
1800,2023-08-17 00:00:00,5994,SELL,26623.41,41.581867,SL DOWN Full,962.16,1106940.39
1800,2023-08-17 00:00:00,5994,SHORT,26623.41,41.577709,Short on Stop (SL DOWN),0.00,1106829.69
1800,2023-09-08 20:00:00,6131,COVER_SHORT,25910.50,41.577709,Buy Signal Trigger,0.00,1136363.13
1800,2023-09-08 20:00:00,6131,BUY,25910.50,13.155858,Buy 4H,0.00,1136329.04
1800,2023-09-18 00:00:00,6186,BUY,26762.51,12.862282,Buy 4H,0.00,1147503.53
1800,2023-09-18 12:00:00,6189,BUY,27269.42,12.767888,Buy 4H,0.00,1160657.57
1800,2023-09-21 00:00:00,6204,SELL,26568.08,38.786028,SL UP Full,-2804.42,1133352.33
1800,2023-09-21 00:00:00,6204,SHORT,26568.08,42.658420,Short on Stop (SL UP),0.00,1133238.99
1800,2023-09-28 00:00:00,6246,COVER_SHORT,27021.39,42.658420,Buy Signal Trigger,0.00,1113786.24
1800,2023-09-28 00:00:00,6246,BUY,27021.39,12.364370,Buy 4H,0.00,1113752.82
1800,2023-09-28 16:00:00,6250,BUY,27021.39,12.363999,Buy 4H,0.00,1113719.41
1800,2023-10-01 04:00:00,6265,BUY,27107.95,12.347835,Buy 4H,0.00,1115826.42
1800,2023-10-02 00:00:00,6270,BUY,27494.51,4.028276,Buy 4H,0.00,1130147.52
1800,2024-01-08 00:00:00,6858,SELL,46951.04,41.104479,TP After,816223.20,1929705.07
1800,2024-01-08 12:00:00,6861,BUY,44963.04,12.873988,Buy 4H,0.00,1929647.18
1800,2024-01-10 16:00:00,6874,BUY,46653.99,12.546974,Buy 4H,0.00,1951357.91
1800,2024-01-12 00:00:00,6882,SELL,42782.73,25.420962,SL DOWN Full,-76641.88,1852838.00
1800,2024-01-12 00:00:00,6882,SHORT,42782.73,43.308082,Short on Stop (SL DOWN),0.00,1852652.71
1800,2024-01-25 08:00:00,6962,COVER_SHORT,39804.24,43.308082,Buy Signal Trigger,0.00,1981473.02
1800,2024-01-25 08:00:00,6962,BUY,39804.24,14.932642,Buy 4H,0.00,1981413.57
1800,2024-01-26 12:00:00,6969,BUY,41422.99,14.523712,Buy 4H,0.00,2005525.62
1800,2024-01-27 12:00:00,6975,BUY,41814.00,14.470094,Buy 4H,0.00,2016982.84
1800,2024-01-28 04:00:00,6979,BUY,42388.82,4.251695,Buy 4H,0.00,2042214.61
1800,2024-03-11 00:00:00,7236,SELL,72078.10,48.178143,TP After,1491314.11,3472241.72
1800,2024-03-11 08:00:00,7238,BUY,72010.00,14.464218,Buy 4H,0.00,3472137.55
1800,2024-03-13 00:00:00,7248,BUY,73072.41,9.544384,Buy 1D,0.00,3487434.73
1800,2024-03-14 00:00:00,7254,SELL,71388.94,24.008602,SL UP Full,-25050.83,3446845.58
1800,2024-03-14 00:00:00,7254,SHORT,71388.94,48.282627,Short on Stop (SL UP),0.00,3446500.89
1800,2024-03-20 20:00:00,7295,COVER_SHORT,67840.51,48.282627,Buy Signal Trigger,0.00,3617500.86
1800,2024-03-20 20:00:00,7295,BUY,67840.51,15.995483,Buy 4H,0.00,3617392.34
1800,2024-03-21 00:00:00,7296,SELL,65501.27,15.995483,SL DOWN Full,-37417.27,3579870.29
1800,2024-03-21 00:00:00,7296,SHORT,65501.27,54.653449,Short on Stop (SL DOWN),0.00,3579512.30
1800,2024-03-24 12:00:00,7317,COVER_SHORT,65673.36,54.653449,Buy Signal Trigger,0.00,3569748.06
1800,2024-03-24 12:00:00,7317,BUY,65673.36,16.305201,Buy 4H,0.00,3569640.97
1800,2024-03-25 16:00:00,7324,BUY,69880.01,15.617631,Buy 4H,0.00,3638122.10
1800,2024-03-28 08:00:00,7340,BUY,71290.39,15.497645,Buy 4H,0.00,3683034.93
1800,2024-03-29 00:00:00,7344,SELL,69850.54,47.420477,SL UP Full,45335.22,3614425.32
1800,2024-03-29 00:00:00,7344,SHORT,69850.54,51.745131,Short on Stop (SL UP),0.00,3614063.88
1800,2024-04-08 08:00:00,7406,COVER_SHORT,71773.98,51.745131,Buy Signal Trigger,0.00,3514163.83
1800,2024-04-08 08:00:00,7406,BUY,71773.98,14.686990,Buy 4H,0.00,3514058.40
1800,2024-04-09 00:00:00,7410,SELL,69146.00,14.686990,SL UP Full,-38597.12,3475359.73
1800,2024-04-09 00:00:00,7410,SHORT,69146.00,50.261183,Short on Stop (SL UP),0.00,3475012.20
1800,2024-05-13 08:00:00,7616,COVER_SHORT,63002.00,50.261183,Buy Signal Trigger,0.00,3783500.25
1800,2024-05-13 08:00:00,7616,BUY,63002.00,18.014294,Buy 4H,0.00,3783386.74
1800,2024-05-19 08:00:00,7652,BUY,66889.88,17.280815,Buy 4H,0.00,3853308.55
1800,2024-05-20 16:00:00,7660,BUY,71446.62,16.853440,Buy 4H,0.00,4014018.77
1800,2024-05-20 20:00:00,7661,BUY,71446.62,4.033114,Buy 4H,0.00,4013989.95
1800,2024-05-22 00:00:00,7668,SELL,69166.62,56.181663,SL UP Full,102773.86,3885507.17
1800,2024-05-22 00:00:00,7668,SHORT,69166.62,56.176045,Short on Stop (SL UP),0.00,3885118.62
1800,2024-05-25 00:00:00,7686,COVER_SHORT,69290.57,56.176045,Buy Signal Trigger,0.00,3877766.35
1800,2024-05-25 00:00:00,7686,BUY,69290.57,11.191649,Buy 1D,0.00,3877688.79
1800,2024-05-29 00:00:00,7710,SELL,67652.42,11.191649,SL UP Full,-18333.60,3859279.48
1800,2024-05-29 00:00:00,7710,SHORT,67652.42,57.045697,Short on Stop (SL UP),0.00,3858893.55
1800,2024-06-05 00:00:00,7752,COVER_SHORT,71108.00,57.045697,Buy Signal Trigger,0.00,3661361.94
1800,2024-06-05 00:00:00,7752,BUY,71108.00,10.297001,Buy 1D,0.00,3661288.71
1800,2024-06-07 00:00:00,7764,SELL,69355.60,10.297001,SL UP Full,-18044.46,3643172.83
1800,2024-06-07 00:00:00,7764,SHORT,69355.60,52.528892,Short on Stop (SL UP),0.00,3642808.51
1800,2024-06-07 04:00:00,7765,COVER_SHORT,71110.00,52.528892,Buy Signal Trigger,0.00,3550278.29
1800,2024-06-07 04:00:00,7765,BUY,71110.00,14.976473,Buy 4H,0.00,3550171.78
1800,2024-06-08 00:00:00,7770,SELL,69310.46,14.976473,SL UP Full,-26950.76,3523117.22
1800,2024-06-08 00:00:00,7770,SHORT,69310.46,50.830960,Short on Stop (SL UP),0.00,3522764.91
1800,2024-06-28 00:00:00,7890,COVER_SHORT,60427.84,50.830960,Buy Signal Trigger,0.00,3973969.85
1800,2024-06-28 00:00:00,7890,BUY,60427.84,19.727194,Buy 4H,0.00,3973850.63
1800,2024-07-01 16:00:00,7912,BUY,62899.99,19.183868,Buy 4H,0.00,4022498.54
1800,2024-07-03 00:00:00,7920,SELL,60208.58,38.911062,SL DOWN Full,-55957.04,3917538.64
1800,2024-07-03 00:00:00,7920,SHORT,60208.58,65.066119,Short on Stop (SL DOWN),0.00,3917146.88
1800,2024-07-10 04:00:00,7963,COVER_SHORT,58977.99,65.066119,Buy Signal Trigger,0.00,3996832.85
1800,2024-07-10 04:00:00,7963,BUY,58977.99,20.328430,Buy 4H,0.00,3996712.95
1800,2024-07-13 08:00:00,7982,BUY,58830.63,20.363464,Buy 4H,0.00,3993597.54
1800,2024-07-15 04:00:00,7993,BUY,62840.12,19.842430,Buy 4H,0.00,4156626.58
1800,2024-07-16 00:00:00,7998,BUY,65043.99,5.421056,Buy 1D,0.00,4290001.09
1800,2024-08-02 00:00:00,8100,SELL,61498.33,65.955380,SL DOWN Full,59712.57,4055740.12
1800,2024-08-02 00:00:00,8100,SHORT,61498.33,65.948785,Short on Stop (SL DOWN),0.00,4055334.55
1800,2024-08-09 20:00:00,8147,COVER_SHORT,60837.99,65.948785,Buy Signal Trigger,0.00,4098481.95
1800,2024-08-09 20:00:00,8147,BUY,60837.99,20.208124,Buy 4H,0.00,4098359.00
1800,2024-08-10 08:00:00,8150,BUY,60515.89,20.282809,Buy 4H,0.00,4091727.20
1800,2024-08-14 00:00:00,8172,SELL,58683.39,40.490933,SL DOWN Full,-80708.67,4017289.96
1800,2024-08-14 00:00:00,8172,SHORT,58683.39,68.457019,Short on Stop (SL DOWN),0.00,4016888.23
1800,2024-08-23 20:00:00,8231,COVER_SHORT,64037.24,68.457019,Buy Signal Trigger,0.00,3649941.23
1800,2024-08-23 20:00:00,8231,BUY,64037.24,17.097440,Buy 4H,0.00,3649831.74
1800,2024-08-24 00:00:00,8232,BUY,64157.01,11.383056,Buy 1D,0.00,3651806.46
1800,2024-08-26 00:00:00,8244,SELL,62834.00,28.480496,SL UP Full,-35632.22,3613947.52
1800,2024-08-26 00:00:00,8244,SHORT,62834.00,57.515796,Short on Stop (SL UP),0.00,3613586.13
1800,2024-09-10 08:00:00,8336,COVER_SHORT,56596.00,57.515796,Buy Signal Trigger,0.00,3972044.15
1800,2024-09-10 08:00:00,8336,BUY,56596.00,21.052620,Buy 4H,0.00,3971924.99
1800,2024-09-13 16:00:00,8356,BUY,60498.00,20.101492,Buy 4H,0.00,4053950.69
1800,2024-09-15 00:00:00,8364,SELL,59132.00,41.154112,SL UP Full,25930.81,3997490.82
1800,2024-09-15 00:00:00,8364,SHORT,59132.00,67.602835,Short on Stop (SL UP),0.00,3997091.07
1800,2024-09-18 00:00:00,8382,COVER_SHORT,61759.99,67.602835,Buy Signal Trigger,0.00,3819013.98
1800,2024-09-18 00:00:00,8382,BUY,61759.99,12.366039,Buy 1D,0.00,3818937.60
1800,2024-09-19 00:00:00,8388,BUY,62947.99,18.268630,Buy 4H,0.00,3833513.44
1800,2024-09-19 00:00:00,8388,BUY,62947.99,12.178721,Buy 1D,0.00,3833436.77
1800,2024-09-19 12:00:00,8391,BUY,63154.04,18.024280,Buy 4H,0.00,3842144.63
1800,2024-10-01 00:00:00,8460,SELL,60805.78,60.837670,SL DOWN Full,-119350.11,3698912.04
1800,2024-10-01 00:00:00,8460,SHORT,60805.78,60.831586,Short on Stop (SL DOWN),0.00,3698542.15
1800,2024-10-14 04:00:00,8539,COVER_SHORT,64620.87,60.831586,Buy Signal Trigger,0.00,3466071.07
1800,2024-10-14 04:00:00,8539,BUY,64620.87,16.089498,Buy 4H,0.00,3465967.09
1800,2024-10-14 08:00:00,8540,BUY,65870.00,15.875435,Buy 4H,0.00,3485960.38
1800,2024-10-15 00:00:00,8544,BUY,67074.14,10.508068,Buy 1D,0.00,3524380.15
1800,2024-10-16 00:00:00,8550,BUY,67620.01,9.989241,Buy 4H,0.00,3547497.33
1800,2025-07-10 00:00:00,10152,SELL,116010.00,52.462242,TP After,2620420.23,6085536.08
1800,2025-07-10 00:00:00,10152,BUY,116010.00,10.490350,Buy 1D,0.00,6085414.37
1800,2025-07-10 16:00:00,10156,BUY,116010.00,15.735210,Buy 4H,0.00,6085231.81
1800,2025-07-11 00:00:00,10158,BUY,117527.66,10.422093,Buy 1D,0.00,6124910.79
1800,2025-07-11 04:00:00,10159,BUY,117526.88,15.465535,Buy 4H,0.00,6124700.43
1800,2025-08-01 00:00:00,10284,SELL,113297.93,52.113188,SL DOWN Full,-180611.17,5903725.93
1800,2025-08-01 00:00:00,10284,SHORT,113297.93,52.107977,Short on Stop (SL DOWN),0.00,5903135.55
1800,2025-08-07 20:00:00,10325,COVER_SHORT,117472.01,52.107977,Buy Signal Trigger,0.00,5685020.57
1800,2025-08-07 20:00:00,10325,BUY,117472.01,14.516953,Buy 4H,0.00,5684850.02
1800,2025-08-11 00:00:00,10344,BUY,118686.00,14.412576,Buy 4H,0.00,5702302.38
1800,2025-08-13 20:00:00,10361,BUY,123306.43,14.197278,Buy 4H,0.00,5835794.16
1800,2025-08-14 00:00:00,10362,SELL,118295.09,43.126807,SL UP Full,-64832.79,5619160.90
1800,2025-08-14 00:00:00,10362,SHORT,118295.09,47.501218,Short on Stop (SL UP),0.00,5618598.98
1800,2025-08-28 04:00:00,10447,COVER_SHORT,113114.11,47.501218,Buy Signal Trigger,0.00,5864164.54
1800,2025-08-28 04:00:00,10447,BUY,113114.11,15.551317,Buy 4H,0.00,5863988.61
1800,2025-08-29 00:00:00,10452,SELL,108377.40,15.551317,SL DOWN Full,-73662.08,5790157.99
1800,2025-08-29 00:00:00,10452,SHORT,108377.40,53.425880,Short on Stop (SL DOWN),0.00,5789578.98
1800,2025-09-03 08:00:00,10484,COVER_SHORT,112222.74,53.425880,Buy Signal Trigger,0.00,5583538.74
1800,2025-09-03 08:00:00,10484,BUY,112222.74,14.924730,Buy 4H,0.00,5583371.24
1800,2025-09-12 00:00:00,10536,BUY,116029.42,9.721019,Buy 1D,0.00,5640072.10
1800,2025-09-13 20:00:00,10547,BUY,115918.29,14.588128,Buy 4H,0.00,5637164.10
1800,2025-09-16 16:00:00,10564,BUY,116788.96,9.325635,Buy 4H,0.00,5671214.94
1800,2025-09-22 00:00:00,10596,SELL,112650.99,48.559512,SL DOWN Full,-112703.26,5469730.11
1800,2025-09-22 00:00:00,10596,SHORT,112650.99,48.554656,Short on Stop (SL DOWN),0.00,5469183.13
1800,2025-09-28 16:00:00,10636,COVER_SHORT,112163.95,48.554656,Buy Signal Trigger,0.00,5492286.58
1800,2025-09-28 16:00:00,10636,BUY,112163.95,14.688509,Buy 4H,0.00,5492121.82
1800,2025-10-01 12:00:00,10653,BUY,117423.73,14.227507,Buy 4H,0.00,5569213.06
1800,2025-10-02 00:00:00,10656,BUY,120529.35,14.083995,Buy 4H,0.00,5658845.45
1800,2025-10-02 00:00:00,10656,BUY,120529.35,3.949531,Buy 1D,0.00,5658797.84
1800,2025-10-10 00:00:00,10704,SELL,112774.50,46.949543,SL DOWN Full,-197026.17,5294181.71
1800,2025-10-10 00:00:00,10704,SHORT,112774.50,46.944848,Short on Stop (SL DOWN),0.00,5293652.29
1800,2025-10-20 04:00:00,10765,COVER_SHORT,111169.92,46.944848,Buy Signal Trigger,0.00,5368457.17
1800,2025-10-20 04:00:00,10765,BUY,111169.92,14.485718,Buy 4H,0.00,5368296.12
1800,2025-10-22 00:00:00,10776,SELL,107567.44,14.485718,SL DOWN Full,-52184.51,5315955.79
1800,2025-10-22 00:00:00,10776,SHORT,107567.44,49.419748,Short on Stop (SL DOWN),0.00,5315424.19


=== PERIOD 310D ===
Period,Date,Index,Type,Price,Qty,Reason,PnL_Trade,Equity
310,2025-01-01 16:00:00,76,BUY,94591.79,1.057068,Buy 4H,0.00,99990.00
310,2025-01-06 00:00:00,102,SELL,102235.60,0.528534,TP After,4040.02,108064.63
310,2025-01-14 00:00:00,150,BUY,96560.86,0.559484,Buy 4H,0.00,105059.93
310,2025-01-17 00:00:00,168,SELL,104077.48,0.544009,TP After,4609.47,113232.48
310,2025-01-21 00:00:00,192,SELL,106143.82,0.544009,TP Fixed,5733.58,114350.82
310,2025-01-25 12:00:00,219,BUY,104897.79,1.090008,Buy 4H,0.00,114339.38
310,2025-01-26 00:00:00,222,SELL,102620.00,1.090008,SL UP Full,-2482.81,111845.39
310,2025-01-26 00:00:00,222,SHORT,102620.00,1.089899,Short on Stop (SL UP),0.00,111834.20
310,2025-03-12 08:00:00,494,COVER_SHORT,81738.97,1.089899,Buy Signal Trigger,0.00,134583.50
310,2025-03-12 08:00:00,494,BUY,81738.97,1.646339,Buy 4H,0.00,134570.04
310,2025-03-19 00:00:00,534,SELL,86845.94,0.823169,TP After,4203.90,142970.69
310,2025-03-24 00:00:00,564,BUY,87498.16,0.816870,Buy 4H,0.00,143500.43
310,2025-03-28 00:00:00,588,SELL,84424.38,1.640039,SL DOWN Full,-300.33,138445.47
310,2025-03-28 00:00:00,588,SHORT,84424.38,1.639875,Short on Stop (SL DOWN),0.00,138431.62
310,2025-04-11 04:00:00,673,COVER_SHORT,81266.76,1.639875,Buy Signal Trigger,0.00,143596.40
310,2025-04-11 04:00:00,673,BUY,81266.76,1.766799,Buy 4H,0.00,143582.04
310,2025-04-21 00:00:00,732,SELL,87516.23,0.883400,TP After,5520.78,154615.87
310,2025-04-22 00:00:00,738,SELL,93442.99,0.441700,TP After,5378.24,159847.44
310,2025-04-22 00:00:00,738,SELL,93442.99,0.441700,TP Fixed,5378.24,159843.31
310,2025-04-22 08:00:00,740,BUY,90934.61,1.757607,Buy 4H,0.00,159827.32
310,2025-05-01 00:00:00,792,SELL,96489.91,0.878804,TP After,4882.02,169582.88
310,2025-05-07 08:00:00,830,BUY,96923.91,0.874694,Buy 4H,0.00,169955.80
310,2025-05-08 00:00:00,834,SELL,103261.60,0.876749,TP After,8188.27,181059.87
310,2025-05-08 04:00:00,835,BUY,99252.34,0.911982,Buy 4H,0.00,177535.71
310,2025-05-10 00:00:00,846,SELL,104809.53,0.894365,TP After,7306.74,187466.65
310,2025-05-10 04:00:00,847,BUY,103759.71,0.903234,Buy 4H,0.00,186518.35
310,2025-05-21 00:00:00,912,SELL,109643.99,0.898800,TP After,8472.69,197086.07
310,2025-05-22 00:00:00,918,SELL,111696.21,0.898800,TP Fixed,10317.23,198920.57
310,2025-05-27 08:00:00,950,BUY,110140.11,1.805888,Buy 4H,0.00,198900.68
310,2025-05-28 00:00:00,954,SELL,107781.78,1.805888,SL UP Full,-4258.88,194622.33
310,2025-05-28 00:00:00,954,SHORT,107781.78,1.805707,Short on Stop (SL UP),0.00,194602.87
310,2025-06-08 12:00:00,1023,COVER_SHORT,105984.52,1.805707,Buy Signal Trigger,0.00,197829.06
310,2025-06-08 12:00:00,1023,BUY,105984.52,1.866398,Buy 4H,0.00,197809.28
310,2025-06-21 00:00:00,1098,SELL,102120.01,1.866398,SL DOWN Full,-7212.71,190577.50
310,2025-06-21 00:00:00,1098,SHORT,102120.01,1.866211,Short on Stop (SL DOWN),0.00,190558.44
310,2025-06-23 20:00:00,1115,COVER_SHORT,105333.93,1.866211,Buy Signal Trigger,0.00,184540.93
310,2025-06-23 20:00:00,1115,BUY,105333.93,1.751786,Buy 4H,0.00,184522.48
310,2025-07-09 00:00:00,1206,SELL,111233.99,0.875893,TP After,5167.82,194848.38
310,2025-07-10 00:00:00,1212,SELL,116010.00,0.875893,TP Fixed,9351.09,199021.49
310,2025-07-10 16:00:00,1216,BUY,116010.00,1.715383,Buy 4H,0.00,199001.59
310,2025-08-13 00:00:00,1416,SELL,123306.43,0.857692,TP After,6258.09,211507.18
310,2025-08-13 20:00:00,1421,BUY,123306.43,0.857520,Buy 4H,0.00,211496.61
310,2025-08-14 00:00:00,1422,SELL,118295.09,1.715212,SL UP Full,-2337.42,202880.81
310,2025-08-14 00:00:00,1422,SHORT,118295.09,1.715040,Short on Stop (SL UP),0.00,202860.52
310,2025-08-28 04:00:00,1507,COVER_SHORT,113114.11,1.715040,Buy Signal Trigger,0.00,211726.71
310,2025-08-28 04:00:00,1507,BUY,113114.11,1.871610,Buy 4H,0.00,211705.54
310,2025-08-29 00:00:00,1512,SELL,108377.40,1.871610,SL DOWN Full,-8865.28,202819.98
310,2025-08-29 00:00:00,1512,SHORT,108377.40,1.871423,Short on Stop (SL DOWN),0.00,202799.70
310,2025-09-03 08:00:00,1544,COVER_SHORT,112222.74,1.871423,Buy Signal Trigger,0.00,195582.44
310,2025-09-03 08:00:00,1544,BUY,112222.74,1.742631,Buy 4H,0.00,195562.88
310,2025-10-01 00:00:00,1710,SELL,118594.99,0.871316,TP After,5552.24,206657.03
310,2025-10-01 12:00:00,1713,BUY,117423.73,0.879831,Buy 4H,0.00,205626.16
310,2025-10-05 00:00:00,1734,SELL,123482.31,0.875573,TP After,7570.58,216224.81
310,2025-10-05 00:00:00,1734,BUY,123482.31,0.875398,Buy 4H,0.00,216214.00
310,2025-10-10 00:00:00,1764,SELL,112774.50,1.750971,SL DOWN Full,-11178.49,197445.18
310,2025-10-10 00:00:00,1764,SHORT,112774.50,1.750796,Short on Stop (SL DOWN),0.00,197425.44
310,2025-10-20 04:00:00,1825,COVER_SHORT,111169.92,1.750796,Buy Signal Trigger,0.00,200215.27
310,2025-10-20 04:00:00,1825,BUY,111169.92,1.800804,Buy 4H,0.00,200195.25
310,2025-10-22 00:00:00,1836,SELL,107567.44,1.800804,SL DOWN Full,-6487.36,193688.51
310,2025-10-22 00:00:00,1836,SHORT,107567.44,1.800624,Short on Stop (SL DOWN),0.00,193669.15


=== PERIOD 590D ===
Period,Date,Index,Type,Price,Qty,Reason,PnL_Trade,Equity
590,2024-03-20 20:00:00,35,BUY,67840.51,0.589559,Buy 4H,0.00,99996.00
590,2024-03-21 00:00:00,36,SELL,65501.27,0.589559,SL DOWN Full,-1379.12,98613.02
590,2024-03-21 00:00:00,36,SHORT,65501.27,1.505513,Short on Stop (SL DOWN),0.00,98603.16
590,2024-03-24 12:00:00,57,COVER_SHORT,65673.36,1.505513,Buy Signal Trigger,0.00,98334.19
590,2024-03-24 12:00:00,57,BUY,65673.36,0.598869,Buy 4H,0.00,98330.25
590,2024-03-25 16:00:00,64,BUY,69880.01,0.577215,Buy 4H,0.00,100845.45
590,2024-03-28 08:00:00,80,BUY,71290.39,0.261730,Buy 4H,0.00,102502.31
590,2024-03-29 00:00:00,84,SELL,69850.54,1.437814,SL UP Full,2107.72,100422.03
590,2024-03-29 00:00:00,84,SHORT,69850.54,1.437670,Short on Stop (SL UP),0.00,100411.99
590,2024-04-08 08:00:00,146,COVER_SHORT,71773.98,1.437670,Buy Signal Trigger,0.00,97636.40
590,2024-04-08 08:00:00,146,BUY,71773.98,0.544078,Buy 4H,0.00,97632.49
590,2024-04-09 00:00:00,150,SELL,69146.00,0.544078,SL UP Full,-1429.83,96198.90
590,2024-04-09 00:00:00,150,SHORT,69146.00,1.391243,Short on Stop (SL UP),0.00,96189.28
590,2024-05-13 08:00:00,356,COVER_SHORT,63002.00,1.391243,Buy Signal Trigger,0.00,104728.32
590,2024-05-13 08:00:00,356,BUY,63002.00,0.664854,Buy 4H,0.00,104724.13
590,2024-05-19 08:00:00,392,BUY,66889.88,0.641641,Buy 4H,0.00,107304.71
590,2024-05-20 16:00:00,400,BUY,71446.62,0.278689,Buy 4H,0.00,113256.08
590,2024-05-22 00:00:00,408,SELL,69166.62,1.585185,SL UP Full,4924.01,109630.89
590,2024-05-22 00:00:00,408,SHORT,69166.62,1.585026,Short on Stop (SL UP),0.00,109619.93
590,2024-05-25 00:00:00,426,COVER_SHORT,69290.57,1.585026,Buy Signal Trigger,0.00,109412.48
590,2024-05-25 00:00:00,426,BUY,69290.57,1.578881,Buy 1D,0.00,109401.54
590,2024-05-29 00:00:00,450,SELL,67652.42,1.578881,SL UP Full,-2586.44,106804.41
590,2024-05-29 00:00:00,450,SHORT,67652.42,1.578723,Short on Stop (SL UP),0.00,106793.73
590,2024-06-05 00:00:00,492,COVER_SHORT,71108.00,1.578723,Buy Signal Trigger,0.00,101327.11
590,2024-06-05 00:00:00,492,BUY,71108.00,1.424832,Buy 1D,0.00,101316.97
590,2024-06-07 00:00:00,504,SELL,69355.60,1.424832,SL UP Full,-2496.88,98810.21
590,2024-06-07 00:00:00,504,SHORT,69355.60,1.424690,Short on Stop (SL UP),0.00,98800.33
590,2024-06-07 04:00:00,505,COVER_SHORT,71110.00,1.424690,Buy Signal Trigger,0.00,96290.73
590,2024-06-07 04:00:00,505,BUY,71110.00,0.541590,Buy 4H,0.00,96286.88
590,2024-06-08 00:00:00,510,SELL,69310.46,0.541590,SL UP Full,-974.61,95308.51
590,2024-06-08 00:00:00,510,SHORT,69310.46,1.375096,Short on Stop (SL UP),0.00,95298.98
590,2024-06-28 00:00:00,630,COVER_SHORT,60427.84,1.375096,Buy Signal Trigger,0.00,107505.12
590,2024-06-28 00:00:00,630,BUY,60427.84,0.711555,Buy 4H,0.00,107500.82
590,2024-07-01 16:00:00,652,BUY,62899.99,0.694747,Buy 4H,0.00,109255.52
590,2024-07-03 00:00:00,660,SELL,60208.58,1.406302,SL DOWN Full,-2025.86,105462.12
590,2024-07-03 00:00:00,660,SHORT,60208.58,1.751613,Short on Stop (SL DOWN),0.00,105451.57
590,2024-07-10 04:00:00,703,COVER_SHORT,58977.99,1.751613,Buy Signal Trigger,0.00,107596.76
590,2024-07-10 04:00:00,703,BUY,58977.99,0.729669,Buy 4H,0.00,107592.45
590,2024-07-13 08:00:00,722,BUY,58830.63,0.730736,Buy 4H,0.00,107480.63
590,2024-07-15 04:00:00,733,BUY,62840.12,0.343124,Buy 4H,0.00,113333.95
590,2024-08-03 00:00:00,846,SELL,60697.99,1.803529,SL DOWN Full,1884.56,109459.61
590,2024-08-03 00:00:00,846,SHORT,60697.99,1.803348,Short on Stop (SL DOWN),0.00,109448.67
590,2024-08-09 20:00:00,887,COVER_SHORT,60837.99,1.803348,Buy Signal Trigger,0.00,109185.23
590,2024-08-09 20:00:00,887,BUY,60837.99,0.717804,Buy 4H,0.00,109180.86
590,2024-08-10 08:00:00,890,BUY,60515.89,0.720067,Buy 4H,0.00,108945.30
590,2024-08-14 00:00:00,912,SELL,58683.39,1.437871,SL DOWN Full,-2866.10,106301.96
590,2024-08-14 00:00:00,912,SHORT,58683.39,1.811449,Short on Stop (SL DOWN),0.00,106291.33
590,2024-08-23 20:00:00,971,COVER_SHORT,64037.24,1.811449,Buy Signal Trigger,0.00,96581.51
590,2024-08-23 20:00:00,971,BUY,64037.24,0.603223,Buy 4H,0.00,96577.64
590,2024-08-24 00:00:00,972,BUY,64157.01,0.903145,Buy 1D,0.00,96644.10
590,2024-08-26 00:00:00,984,SELL,62834.00,1.506368,SL UP Full,-1920.69,94641.69
590,2024-08-26 00:00:00,984,SHORT,62834.00,1.506218,Short on Stop (SL UP),0.00,94632.23
590,2024-09-10 08:00:00,1076,COVER_SHORT,56596.00,1.506218,Buy Signal Trigger,0.00,104019.49
590,2024-09-10 08:00:00,1076,BUY,56596.00,0.735099,Buy 4H,0.00,104015.33
590,2024-09-13 16:00:00,1096,BUY,60498.00,0.706622,Buy 4H,0.00,106879.41
590,2024-09-15 00:00:00,1104,SELL,59132.00,1.441720,SL UP Full,898.96,104901.49
590,2024-09-15 00:00:00,1104,SHORT,59132.00,1.774022,Short on Stop (SL UP),0.00,104891.00
590,2024-09-18 00:00:00,1122,COVER_SHORT,61759.99,1.774022,Buy Signal Trigger,0.00,100217.93
590,2024-09-18 00:00:00,1122,BUY,61759.99,1.622538,Buy 1D,0.00,100207.91
590,2024-12-16 00:00:00,1656,SELL,106058.66,0.811269,TP After,35938.13,172075.57
