time,open,high,low,close,4H BUY,8H BUY,1D BUY,SL HIT (UP),SL HIT (DOWN),TP HIT,EMA TP HIT,EMA,EMA,MA200,MA50,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label,Net Change,SMA Net New Highs,52-week High of Net New Highs,156-week High of Net New Highs,New Highs & New Lows,New Highs & New Lows,New Highs,New Lows,Accumulation/Distribution,S6OH · INDEX: close,Index,Index
1500658200,94.26,94.32,94.19,94.32,1,0,0,0,0,0,0,94.17242655420021,93.70959179109427,93.06530000000035,91.71017499999995,64.42690182754717,62.463102322019154,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22226373.48031481,NaN,NaN,NaN
1500903000,94.15,94.18,94.12,94.16,0,0,0,0,0,0,0,94.16878811282298,93.75248781099005,93.08530000000036,91.72497499999994,60.816832376449305,62.68384052476411,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22226906.813648142,NaN,NaN,NaN
1500917400,94.17,94.25,94.16,94.2,0,0,0,0,0,0,0,94.17963261698011,93.79510801946718,93.11550000000035,91.73422499999994,61.399163124268355,62.92229072976619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22226615.035870366,NaN,NaN,NaN
1500989400,94.48,94.78,94.41,94.7,0,0,0,0,0,0,0,94.34050540812453,93.88128820808936,93.15170000000036,91.74622499999994,67.83430116831202,63.301220545416655,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22228885.306140635,NaN,NaN,NaN
1501003800,94.71,94.71,94.57,94.6,0,0,0,0,0,0,0,94.40990245052652,93.94973695017609,93.17510000000037,91.75992499999995,65.4830202032905,63.536472803244074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22227342.448997777,NaN,NaN,NaN
1501075800,94.56,94.56,94.45,94.5,0,0,0,0,0,0,0,94.43690220255483,94.00214295492123,93.19590000000036,91.77412499999996,63.12660252437528,63.433109694544626,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22226987.90354323,NaN,NaN,NaN
1501090200,94.47,94.53,94.35,94.42,0,0,0,0,0,0,0,94.44367910671889,94.04193886397634,93.22510000000037,91.78907499999994,61.228363519508974,63.300588403588854,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22226699.014654342,NaN,NaN,NaN
1501162200,94.29,94.42,93.96,93.96,0,0,0,0,0,0,0,94.37735647629697,94.03413516264526,93.25050000000037,91.80072499999993,51.61702311509266,62.86564633058494,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22214058.014654342,NaN,NaN,NaN
1501176600,93.95,94.24,93.85,94.23,0,0,0,0,0,0,0,94.2956017785251,94.05278895667904,93.28690000000037,91.81547499999994,55.984472071688145,62.65732540282004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22218042.630038958,NaN,NaN,NaN
1501248600,94.25,94.25,94.01,94.03,0,0,0,0,0,0,0,94.23597451359859,94.05061857985247,93.31950000000037,91.82937499999993,52.22388746629917,61.77173568769171,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22211275.96337229,NaN,NaN,NaN
1501263000,94.08,94.25,94.05,94.22,0,0,0,0,0,0,0,94.22067046633978,94.06675014367605,93.35010000000037,91.84547499999994,55.29603527627569,61.025677444773066,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22213441.76337229,NaN,NaN,NaN
