time,open,high,low,close,EMA,EMA,MA200,MA50,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label,Net Change,SMA Net New Highs,52-week High of Net New Highs,156-week High of Net New Highs,New Highs & New Lows,New Highs & New Lows,New Highs,New Lows,Accumulation/Distribution,S6OH · INDEX: close,Index,Index
1508976000,5670.1,5939.99,5650,5861.77,5802.23510070857,5454.125652462509,4614.6552,NaN,63.63716807501083,70.9343650499651,NaN,NaN,NaN,NaN,78,115.26,NaN,NaN,NaN,NaN,NaN,NaN,13359.217582673495,69.51,NaN,NaN
1509062400,5861.77,5980,5649.24,5768.83,5783.906574369373,5484.097495085127,4636.1996,NaN,60.96155396688918,69.60956802966105,NaN,NaN,NaN,NaN,99,116.32,NaN,NaN,NaN,NaN,NaN,NaN,12970.562867540832,70.68,NaN,NaN
1509148800,5768.79,5850.02,5630.03,5719.64,5724.564229711665,5506.530114600829,4664.9364000000005,NaN,59.53482155818744,68.03624793251983,NaN,NaN,NaN,NaN,99,117.32,NaN,NaN,NaN,NaN,NaN,NaN,12733.946305982401,NaN,NaN,NaN
1509235200,5709.98,6189.88,5648.01,6169.98,5942.119891445848,5569.715817972178,4703.1598,NaN,67.12143187576436,67.42861912710315,NaN,NaN,NaN,NaN,99,118.32,NaN,NaN,NaN,NaN,NaN,NaN,14406.164692898281,NaN,NaN,NaN
1509321600,6133.01,6248.68,6030,6120.5,6100.504490058931,5622.17145435578,4742.9624,NaN,65.66472458009385,66.67531624755915,NaN,NaN,NaN,NaN,47,118.28,NaN,NaN,NaN,NaN,NaN,NaN,14152.238738168811,65.82,NaN,NaN
1509408000,6120.52,6498.01,6100,6463,6302.048445130307,5702.250363464754,4788.053000000001,NaN,70.44599202613739,66.68967796898806,NaN,NaN,NaN,NaN,95,118.1,NaN,NaN,NaN,NaN,NaN,NaN,15398.054314789371,67.83,NaN,NaN
1509494400,6463,6774.67,6338.02,6753.98,6567.012155571694,5802.415090753825,4839.8582,NaN,73.78583315155686,67.14655964862992,NaN,NaN,NaN,NaN,73,117.72,NaN,NaN,NaN,NaN,NaN,NaN,16914.87651875309,66.1,NaN,NaN
1509580800,6753.98,7300,6685.1,7019.98,6939.586372548881,5918.373653539175,4901.3640000000005,NaN,76.41026698578185,67.59720190049602,NaN,NaN,NaN,NaN,47,117,NaN,NaN,NaN,NaN,NaN,NaN,17138.243063967886,66.1,NaN,NaN
1509667200,7010.31,7346.34,6923,7115.04,7176.348357572327,6032.341877011635,4979.8844,NaN,77.28546102681184,67.80013109140566,NaN,NaN,NaN,NaN,62,116.74,NaN,NaN,NaN,NaN,NaN,NaN,16962.828041853463,64.09,NaN,NaN
1509753600,7115.02,7480.99,6901,7357.09,7272.396259419255,6158.508364915288,5053.0262,NaN,79.38295054612962,68.13987451664461,NaN,NaN,NaN,NaN,62,116.54,NaN,NaN,NaN,NaN,NaN,NaN,17764.21688145368,NaN,NaN,NaN
1509840000,7357.27,7590.25,7279.02,7345.01,7429.17002166581,6271.508520637642,5125.6274,NaN,78.99092029819357,68.64895276796018,NaN,NaN,NaN,NaN,62,116.34,NaN,NaN,NaN,NaN,NaN,NaN,17068.577177207626,NaN,NaN,NaN
1509926400,7345.1,7401,6906,6960.12,7170.683934085461,6337.090566291199,5190.830000000001,NaN,67.54524326384801,68.4319067798795,NaN,NaN,NaN,NaN,74,116.38,NaN,NaN,NaN,NaN,NaN,NaN,15691.071461279626,63.75,NaN,NaN
1510012800,6981.72,7198.49,6901,7064.04,7074.751666972051,6406.323845692037,5251.4106,NaN,68.85734393245684,69.30704462616157,NaN,NaN,NaN,NaN,36,114.34,NaN,NaN,NaN,NaN,NaN,NaN,15829.486261553451,59.56,NaN,NaN
1510099200,7070,7770.02,6651,7303,7238.404779199586,6491.721574673747,5319.2698,NaN,71.69145639709792,70.09394054885423,NaN,NaN,NaN,NaN,10,112.4,NaN,NaN,NaN,NaN,NaN,NaN,16296.027371090331,58.73,NaN,NaN
1510185600,7303.01,7392,7015,7079.99,7159.364239185324,6547.747138990533,5382.869600000001,NaN,65.68381994208048,70.24012996793063,NaN,NaN,NaN,NaN,-1,110.18,NaN,NaN,NaN,NaN,NaN,NaN,15042.32007654879,57.57,NaN,NaN
1510272000,7079,7279.91,6255.01,6506.98,6743.328752970302,6543.864554324768,5440.809400000001,NaN,53.32008650415807,69.69431086344983,NaN,NaN,NaN,NaN,29,109.14,NaN,NaN,NaN,NaN,NaN,NaN,13387.943405126405,56.57,NaN,NaN
1510358400,6503,6797.98,6100,6245.05,6397.713730952554,6515.406025341456,5493.793000000001,NaN,48.79836102585047,68.92742082542576,NaN,NaN,NaN,NaN,29,108,NaN,NaN,NaN,NaN,NaN,NaN,11778.491127891128,NaN,NaN,NaN
1510444800,6245.05,6630,5325.01,5811.03,6018.4026742008455,6448.322594356556,5534.4136,NaN,42.384371102760134,67.16048791306832,NaN,NaN,NaN,NaN,29,106.86,NaN,NaN,NaN,NaN,NaN,NaN,10510.851959910106,NaN,NaN,NaN
1510531200,5839.94,6697.47,5699.99,6465.99,6333.739051236282,6450.0052044178365,5590.533,NaN,52.52524703158342,66.22195380246043,NaN,NaN,NaN,NaN,10,105.34,NaN,NaN,NaN,NaN,NaN,NaN,11915.498498393361,56.57,NaN,NaN
1510617600,6465.99,6684.98,6311.07,6574.99,6502.163416468901,6461.908518282805,5643.6178,NaN,53.97704461801284,65.04560041616583,NaN,NaN,NaN,NaN,2,103.74,NaN,NaN,NaN,NaN,NaN,NaN,12431.861391327036,57.57,NaN,NaN
1510704000,6575.99,7298,6575.99,7240.06,7055.635027444141,6536.018183208252,5710.772000000001,NaN,61.677593370847404,64.18072614611515,NaN,NaN,NaN,NaN,-9,101.46,NaN,NaN,NaN,NaN,NaN,NaN,13925.846918992653,55.9,NaN,NaN
1510790400,7240.14,7940,7076,7864.5,7558.56956971225,6662.540260997942,5784.202000000001,NaN,67.2229018785093,63.52448578130997,NaN,NaN,NaN,NaN,84,98.76,NaN,NaN,NaN,NaN,NaN,NaN,15850.251042545893,62.22,NaN,NaN
1510876800,7876.98,7989,7451,7699.19,7754.606055270826,6761.268807569567,5854.6958,NaN,64.55956190842696,62.615492987139625,NaN,NaN,NaN,NaN,79,96.92,NaN,NaN,NaN,NaN,NaN,NaN,15542.170525076557,64.39,NaN,NaN
1510963200,7680.01,7819.99,7422,7761.94,7721.068935650071,6856.570825896275,5926.4408,NaN,65.12440812618672,61.597025671429414,NaN,NaN,NaN,NaN,79,94.62,NaN,NaN,NaN,NaN,NaN,NaN,18342.914707597545,NaN,NaN,NaN
1511049600,7761.94,8123.15,7650.33,8038,7884.282617665991,6969.08789009663,5999.630600000001,NaN,67.5729787579836,60.78145841855727,NaN,NaN,NaN,NaN,79,92.32,NaN,NaN,NaN,NaN,NaN,NaN,20817.318986432794,NaN,NaN,NaN
1511136000,8057.11,8319.99,7954,8212,8156.241751513782,7087.460471992189,6076.301000000001,NaN,69.04803870682397,60.8888009501984,NaN,NaN,NaN,NaN,98,90.4,NaN,NaN,NaN,NaN,NaN,NaN,22410.35163361846,66.05,NaN,NaN
1511222400,8212.49,8400,7801,8119.51,8188.145409474477,7185.750903231028,6151.091200000001,NaN,67.29569177911245,60.77725436781667,NaN,NaN,NaN,NaN,152,88.58,NaN,NaN,NaN,NaN,NaN,NaN,22698.800551962904,69.16,NaN,NaN
1511308800,8091.09,8322.68,8091.09,8205.92,8204.243761153819,7282.909864828073,6229.009600000002,NaN,68.10997870660893,60.52143453278173,NaN,NaN,NaN,NaN,123,85.98,NaN,NaN,NaN,NaN,NaN,NaN,22669.257562108847,69.5,NaN,NaN
1511395200,8233.03,8260,8000,8019.99,8141.179599808056,7353.107972939685,6305.237600000001,NaN,64.39468892839501,60.42935374608992,NaN,NaN,NaN,NaN,123,84.76,NaN,NaN,NaN,NaN,NaN,NaN,19204.828830594455,NaN,NaN,NaN
1511481600,8019.97,8369,7850,8138,8154.080582366842,7427.859594564477,6382.149000000001,NaN,65.67451983508275,61.311813269727395,NaN,NaN,NaN,NaN,86,82.98,NaN,NaN,NaN,NaN,NaN,NaN,19689.360582779427,68.83,NaN,NaN
1511568000,8138.99,8734.78,8090,8700.01,8483.192310785731,7549.0167760345275,6468.769200000002,NaN,71.01750008439906,62.8988946310523,NaN,NaN,NaN,NaN,86,81.88,NaN,NaN,NaN,NaN,NaN,NaN,23519.021625047608,NaN,NaN,NaN
