time,open,high,low,close,Plot,Plot,Plot,Plot,Volume,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
1606262400,605.35038375,607.549184,553.40597479,569.52626004,503.09404985291985,448.37051614549966,405.8322584587956,350.8934557038471,426579.93709457,68.213213624905,68.54907314075865,NaN,NaN,NaN,NaN
1606348800,569.48407285,577.72639845,479.67012797,520.47335052,504.7492213450227,451.198078277833,408.10237909367095,352.5808178413213,695031.4503301,56.31376428438875,67.82395941007033,NaN,NaN,NaN,NaN
1606435200,520.46129335,532.1171825,493.17197994,518.97874752,506.10441431406815,453.85614373831015,410.29795074567744,354.236518634144,218604.80125699,55.99325557594559,66.86369043335753,NaN,NaN,NaN,NaN
1606521600,519.07290451,548.88276235,506.94976247,538.05518573,509.1473449251093,457.1580669536705,412.8277969829908,356.0655600977843,265072.48909567,59.186180035057944,66.60526842124128,NaN,NaN,NaN,NaN
1606608000,537.95316622,577.4156895,530.76286944,576.4910184,515.5610281131941,461.8377905398011,416.0686528526345,358.25884824009495,255557.54773802,64.73760965804514,67.08808408884228,NaN,NaN,NaN,NaN
1606694400,576.70454672,617.42309627,570.61563314,617.1056974,525.2319489976518,467.9267280637305,420.04958442782987,360.83443877899947,503140.79128539,69.46410903297166,67.68650930413291,NaN,NaN,NaN,NaN
1606780800,617.14193873,639.08876458,561.8848725,585.70259746,530.9910583750183,472.5453896086822,423.32984211163523,363.0719328952283,523130.17598418,62.489655773435004,67.44081456616796,NaN,NaN,NaN,NaN
1606867200,585.69355265,605.01358634,574.45612002,597.83399305,537.3570521535879,477.4586681750084,426.785369852989,365.40787379229073,270799.70788137,63.99366846565734,67.41247401708029,NaN,NaN,NaN,NaN
1606953600,597.58339959,624.14533512,586.44985593,616.73616565,544.9169677246748,482.9205308210865,430.54677174995953,367.90865281575054,338171.06280175,66.26346324356035,67.74319708697236,NaN,NaN,NaN,NaN
1607040000,616.46741162,620.59391375,564.95854796,567.78474888,547.0948516442296,486.2485393724165,433.26435545550487,369.8974696920117,390935.88881319,56.35554148803415,66.80438176813672,NaN,NaN,NaN,NaN
1607126400,567.38232031,597.56948208,560.86555114,597.19500102,551.866294441922,490.59938100565506,436.5105068528216,372.1591366703997,271224.90306086,60.205448318724045,65.72108019592304,NaN,NaN,NaN,NaN
1607212800,597.2443179,607.92531392,583.32650974,602.32334483,556.6717278122152,494.98071292033524,439.7939293870232,374.4493277963658,224446.72885886,60.853892742905224,64.6183875183236,NaN,NaN,NaN,NaN
1607299200,602.19353348,603.41804468,584.3638955,591.60579744,559.9987820624804,498.7699319211064,442.80010499203263,376.6100886883423,195640.76595318,58.70111852652343,63.025502710056294,NaN,NaN,NaN,NaN
1607385600,591.73026912,595.33244768,547.6079201,554.79484304,559.5031688222441,500.9669872591022,445.0178225771409,378.38307131870704,288925.86660628,51.908808129228895,61.04855206424161,NaN,NaN,NaN,NaN
1607472000,554.68172994,578.35781218,526.9287951,573.39038016,560.8257603782208,503.80712031403937,447.55985342036587,380.3234425509587,291830.10128954,54.75681264568726,60.08738056572606,NaN,NaN,NaN,NaN
1607558400,573.37192752,575.95005866,547.87550533,558.76772106,560.6297566336284,505.96243799035153,449.7619894132299,382.0990075112477,209200.96283975,52.14185922450175,59.7893873471627,NaN,NaN,NaN,NaN
1607644800,558.89945431,560.5538265,535.22409379,544.31991848,559.0764387142352,507.4666529115142,451.6344236521758,383.7131459288472,210045.83103081,49.62043185026101,59.33418565247094,NaN,NaN,NaN,NaN
1607731200,544.27591764,574.67882745,542.88079565,568.3369267,559.9583899509747,509.853722471847,453.9453643065882,385.5501984738338,159244.94330437,53.63426138886322,58.937620034885605,NaN,NaN,NaN,NaN
1607817600,568.26199404,595.23274035,563.8500591,590.62088345,562.8786274270724,513.021062118049,456.6518102302201,387.5907028019549,184879.92878205,57.053215128378994,58.388734711338024,NaN,NaN,NaN,NaN
1607904000,590.47719452,591.76048679,575.59926841,586.41398097,565.120089669256,515.8992157985177,459.2213581656613,389.5690438782538,154945.90557798,56.21052385597449,57.44205005583823,NaN,NaN,NaN,NaN
1607990400,586.41276413,597.6172225,578.73853682,589.19693168,567.4131222417078,518.7736360291641,461.7951318986185,391.55539102055974,187179.65081456,56.666497685208654,57.02611019239349,NaN,NaN,NaN,NaN
1608076800,589.19076534,641.63939749,581.24034674,638.219811,574.1566164091643,523.4577997535106,465.288689900626,394.00976335866363,348642.18273808,63.81447313333866,57.0133105257993,NaN,NaN,NaN,NaN
1608163200,637.9633701,677.42997504,625.50453825,643.29796313,580.7415065730534,528.157414003569,468.813626004178,396.4902429583784,588544.90475154,64.46830600219155,56.885085008558676,NaN,NaN,NaN,NaN
1608249600,643.45468905,666.92344258,629.32771321,654.6514172,587.7805456803816,533.1179631485271,472.4935822654814,399.0590108612801,289119.26989654,65.94966467844822,57.570379522159676,NaN,NaN,NaN,NaN
1608336000,654.74196437,671.4107252,643.79439023,658.95316121,594.5588900165357,538.0526767979966,476.1858511554719,401.645022307536,315767.46560589,66.51922671072042,58.02136369301656,NaN,NaN,NaN,NaN
1608422400,658.95402286,661.62121024,620.54613868,638.46431103,598.7403586844846,541.9903879443497,479.39928600447246,404.00143314059534,245605.57460522,61.262983095887314,58.050584432515286,NaN,NaN,NaN,NaN
1608508800,638.4581028,648.7798128,588.63625379,608.09401794,599.6311833754861,544.5826871598654,481.94769653784925,406.03220512864914,283899.81034647,54.40097737551625,57.74343149315763,NaN,NaN,NaN,NaN
1608595200,608.36047782,638.31254781,587.78631392,637.06279488,603.1960987568684,548.209358050851,485.0192826436344,408.33101696697105,304183.44009399,59.106161985859615,58.25752819720268,NaN,NaN,NaN,NaN
1608681600,636.85638018,639.29734488,545.32338189,585.521118,601.5127672562143,549.6725643233667,487.0094179972258,410.0941025493892,440626.60999704,49.349205528859876,57.87127054600072,NaN,NaN,NaN,NaN
1608768000,585.4912695,615.17225516,565.4537049,612.25425311,602.5357659089558,552.1267481973523,489.4895137420332,412.10564633606197,312062.25191618,53.62522302834861,57.977225103418355,NaN,NaN,NaN,NaN
1608854400,612.24696291,635.04481329,603.8699941,626.60832302,604.828390395722,555.0475942688287,492.20473768813156,414.24000132794197,294598.79577932,55.783690701711514,58.417457878521965,NaN,NaN,NaN,NaN
1608940800,626.80138218,654.62715938,611.94323723,636.47058349,607.841932595177,558.240652669659,495.06148710995075,416.4512509016938,360575.93326211,57.25575722799217,58.67613615274546,NaN,NaN,NaN,NaN
1609027200,636.72219879,727.14217875,615.96601012,684.23395498,615.1173632984935,563.1815664857507,498.807476572724,419.1157554198859,795856.20016887,63.57974621997939,59.142316945002634,NaN,NaN,NaN,NaN
1609113600,683.9055558,748.61719893,680.51446856,729.13307183,625.976002206256,569.6894686561135,503.3683794491057,422.2005048369019,651598.44746846,68.32403236642719,60.007567552892105,NaN,NaN,NaN,NaN
1609200000,729.31168292,739.63549969,687.82628861,731.66453035,636.041576315184,576.0414318597954,507.88909530852936,425.27974887185815,313719.23353175,68.57260538510718,60.85800381717058,NaN,NaN,NaN,NaN
1609286400,731.70961133,758.6360834,715.16824587,752.45051246,647.1281416623093,582.9594350205876,512.7318956481624,428.53517935532227,385527.91062279,70.6119002172688,61.34353432316558,NaN,NaN,NaN,NaN
1609372800,752.4910982,757.32076564,720.27197788,737.78435975,655.7620671944703,589.0310006962509,517.1883800858226,431.61228562790615,279481.6183346,67.29389078810286,61.54536180787353,NaN,NaN,NaN,NaN
1609459200,737.8531398,751.42167304,715.5507582,730.69026975,662.8980864854732,594.586266149339,521.4161402771924,434.58818596742947,256658.11498652,65.6860680816583,61.526533479531395,NaN,NaN,NaN,NaN
1609545600,730.76974855,789.99117439,717.00391802,775.36715064,673.6094259287614,601.6757125999532,526.4448731556639,437.9790214368083,479907.98899351,70.47106002109359,61.808807287415185,NaN,NaN,NaN,NaN
1609632000,775.12887668,1019.62148125,769.44709744,980.9748507,702.8823235260222,616.5501886038766,535.4454667704033,443.3819650115664,945435.25443583,82.53880133453046,63.32850859017542,NaN,NaN,NaN,NaN
1609718400,980.69263859,1167.488175,864.13479775,1042.5506706,735.2316899140201,633.2560898586265,545.4871539749498,449.34384267911304,1154143.97842328,84.5722625188925,65.48360038613086,NaN,NaN,NaN,NaN
1609804800,1043.03207918,1135.94249669,973.81833882,1103.06741047,770.2636633003038,651.6800632159353,556.5283471728716,455.8485547964353,782338.7473635,86.26517659845565,67.4235300013163,NaN,NaN,NaN,NaN
1609891200,1103.6150944,1217.12386763,1058.41225862,1212.13385416,812.3465386202749,673.6586432529575,569.5106344399434,463.3737816557742,677742.08762632,88.67676647746016,70.23264149764489,NaN,NaN,NaN,NaN
1609977600,1212.05216475,1292.03527829,1130.847915,1226.4351981,851.7835538088202,695.3361552077434,582.5190416411326,470.966432565667,597288.40084915,88.95072482909045,72.7558916262693,NaN,NaN,NaN,NaN
1610064000,1226.47470668,1276.22930566,1063.81393323,1218.74235931,886.7320114755993,715.8618887019496,595.11752317913,478.40698905068524,585423.0991031,87.72126755014602,75.0371471154432,NaN,NaN,NaN,NaN
