time,open,high,low,close,EMA,EMA,MA200,MA50,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label,Net Change,SMA Net New Highs,52-week High of Net New Highs,156-week High of Net New Highs,New Highs & New Lows,New Highs & New Lows,New Highs,New Lows,Accumulation/Distribution,S6OH · INDEX: close,Index,Index
1554710400,5206.45,5218.35,5039,5191.31,5167.295118087291,4926.3598203595575,4417.5994,3937.2923000000005,78.64600095492196,81.19288118541283,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,567562.0790507611,NaN,NaN,NaN
1554739200,5190.09,5255,5134.26,5236.9,5184.095772679866,4955.93507556341,4442.237399999999,3946.37665,80.04761029076312,80.35020212090076,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,575729.6822107835,NaN,NaN,NaN
1554768000,5238.38,5238.4,5076.68,5147.97,5171.283207617381,4974.224115985942,4465.1722,3954.8014000000003,70.34783089656872,79.11040889708765,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,574144.3730077909,NaN,64,64
1554796800,5148.45,5185,5085.75,5155.52,5158.259495912763,4991.4903906539475,4488.162399999999,3963.2686500000004,70.67274476388408,78.51579730167775,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,579727.9698158118,NaN,NaN,NaN
1554825600,5155.52,5194.12,5121,5150,5161.550628450097,5006.586543925,4511.530199999999,3971.7509000000005,70.06822610330364,77.79106946828465,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,578297.5153724354,NaN,NaN,NaN
1554854400,5150,5228.08,5135,5199.97,5179.295894964119,5025.004015932143,4535.671599999999,3980.4629500000005,72.37210920125551,77.18934879268281,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,581669.7172162256,NaN,62,62
1554883200,5200,5246.39,5189,5245.06,5203.770456684637,5045.96172870051,4560.729199999999,3989.1644000000006,74.29477978071338,76.65355038614382,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,589770.5556247897,NaN,NaN,NaN
1554912000,5245.5,5422,5180.89,5308.25,5252.943917080973,5070.9415640623665,4587.019799999999,3998.3929500000004,76.73797144504918,76.4618409309563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,591072.4257582708,NaN,NaN,NaN
1554940800,5307.86,5332.67,5100,5158.01,5224.703812665877,5079.233796056427,4610.921599999999,4006.8655000000003,61.717976380572054,74.98995036286546,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,582921.6946414527,NaN,65,65
1554969600,5158.31,5179.54,4927,4994.28,5114.741354616553,5071.142958336767,4632.0848,4014.54635,50.188899858040095,73.06929612220414,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,570250.5133119393,NaN,NaN,NaN
1554998400,4994.32,5069.97,4961.47,5017.37,5064.892378581342,5066.021724209456,4653.912599999999,4022.3181,51.56306784479142,71.05606012843793,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,570594.6891950867,NaN,NaN,NaN
1555027200,5017.37,5023.99,4861.22,4991.93,5017.7894657142815,5058.965369522841,4674.910999999999,4029.9795,49.92872915297792,69.04679306861738,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,578609.7308394116,NaN,42,42
1555056000,4991.54,5069.97,4959,5037.45,5023.955337204154,5056.916286711142,4696.688999999999,4037.85065,52.81086946002937,67.13972861014373,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,583803.5603514053,NaN,NaN,NaN
1555084800,5037.45,5080.58,5002.94,5048.01,5034.236150270387,5056.0680689291285,4717.6492,4045.7686000000003,53.47985072087967,65.20547620383928,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,585011.6068004008,NaN,NaN,NaN
1555113600,5047,5099,5030.01,5063.45,5055.547709691984,5056.771109983497,4738.488399999999,4053.78365,54.49561580388863,63.480448693051194,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,584830.2651284912,NaN,62,62
1555142400,5063.45,5078.7,5004,5051.65,5048.338218499896,5056.283385223164,4758.760399999999,4061.68395,53.5335655795685,61.58658835653729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,586839.0734978057,NaN,NaN,NaN
1555171200,5051.71,5073.19,5015.7,5045.22,5050.340835102539,5055.229729487625,4779.146599999999,4069.7862,52.98465707759953,60.34636165518235,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,586949.0433562812,NaN,NaN,NaN
1555200000,5047.45,5067.74,5000,5034.14,5040.362212845276,5053.221183822137,4799.219599999999,4077.8468000000007,51.99530384191322,59.01225873218442,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,586993.03824281,NaN,51,51
1555228800,5034.08,5064,5029,5062.34,5046.385130771831,5054.0896425057435,4819.910199999999,4086.1316500000003,54.33253765785975,57.888280986081284,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,591712.9565847621,NaN,NaN,NaN
1555257600,5062.34,5152.99,5055.54,5131.3,5071.556293230457,5061.4430098861485,4841.383599999998,4094.7273999999998,59.52250782419192,56.97045231629103,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,595901.0303531702,NaN,NaN,NaN
1555286400,5131.28,5167.38,5113,5136.99,5111.872322601174,5068.637961325563,4862.379199999999,4103.3772,59.927183911476554,55.94419546848841,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,595152.7933048436,NaN,60,60
1555315200,5137,5144.66,5085,5134.94,5118.264295158002,5074.952441199319,4883.012999999999,4112.0599,59.69562434833393,54.726884961580176,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,600701.2566331935,NaN,NaN,NaN
1555344000,5133.82,5140,4950,5024.95,5072.740287532381,5070.1903039422405,4901.552999999999,4120.21075,48.80019326513139,53.80418616762012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,597647.483697655,NaN,NaN,NaN
1555372800,5024.95,5084.51,5014.97,5066,5061.77457027034,5069.791227376313,4921.3153999999995,4128.00405,52.299406022160134,53.954936607914405,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,599763.6858898224,NaN,50,50
1555401600,5066,5090.86,5003.94,5069.12,5055.477460766644,5069.727300959521,4940.558399999999,4135.05445,52.56476221359354,54.02648620568599,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,604070.6942469656,NaN,NaN,NaN
1555430400,5070.48,5197.72,5060,5173.72,5111.535183512864,5079.631367534805,4962.332199999999,4142.61875,60.498544982829884,54.78147305067541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,611301.3301871776,NaN,NaN,NaN
1555459200,5173.72,5230.4,5156.55,5186.03,5155.190833771368,5089.764570626728,4984.112799999999,4150.3238,61.31850657115457,55.38916141575579,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,609742.5797863173,NaN,61,61
1555488000,5186.66,5228.81,5146.8,5182.91,5171.824958003706,5098.635563900372,5005.691999999999,4157.91245,60.973045174048025,55.9243895909821,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,608540.499052657,NaN,NaN,NaN
1555516800,5183,5222.46,5171.11,5202.82,5189.55977443157,5108.557891147956,5027.171399999999,4165.76595,62.42775525400848,56.49097098027637,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,609834.9075631435,NaN,NaN,NaN
1555545600,5202.41,5273,5198.8,5248.6,5219.53528896301,5121.895234848151,5049.241999999999,4173.87595,65.60262756228462,57.35304683618467,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,612547.7618172056,NaN,64,64
1555574400,5248.6,5265.38,5199.37,5234.34,5226.033111426125,5132.6042601007075,5071.037599999999,4181.64735,63.794331115365004,58.125166410310776,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,613005.5731752506,NaN,NaN,NaN
1555603200,5231.55,5287,5207.14,5258.44,5244.00737910911,5144.588616281592,5083.285799999999,4189.76135,65.52394119598462,59.0914976498873,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,615000.1459217756,NaN,NaN,NaN
1555632000,5258.44,5260,5175,5230.96,5230.588313469038,5152.814462350012,5093.227999999999,4197.701149999999,61.89317120876718,59.63154290352355,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,617276.6530094829,NaN,61,61
1555660800,5230.96,5267,5211.11,5259.69,5235.0747589376615,5162.9930849833445,5101.275999999999,4205.8443499999985,64.13097438089491,59.9607190861452,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,624182.1476937785,NaN,NaN,NaN
1555689600,5261,5320,5220.9,5258.68,5245.894493540173,5172.10612450874,5107.849599999999,4214.010299999998,63.98871108374651,60.250828169878766,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,622264.8910835728,NaN,NaN,NaN
1555718400,5258.68,5310,5250.59,5305.79,5269.046132574904,5184.8379221745745,5114.761599999999,4222.439099999999,67.59913389649826,60.81536456617622,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,626788.8687411762,NaN,62,62
1555747200,5305.09,5333.42,5268,5289.36,5279.973439308436,5194.792405776996,5121.896799999999,4230.728599999999,65.14602698465853,61.98292411757102,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,624166.5366944274,NaN,NaN,NaN
1555776000,5289.95,5307.68,5230.1,5291.73,5281.564562480725,5204.024557607759,5127.4713999999985,4239.017249999999,65.34140771540937,62.914495667088815,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,627899.8875304747,NaN,NaN,NaN
1555804800,5292.91,5314.35,5275.94,5281.01,5287.6418830099165,5211.356504502258,5133.530799999999,4247.4468,63.604610324879644,63.703056246466396,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,623649.508591855,NaN,62,62
1555833600,5281.01,5286.9,5165,5239.42,5254.6445746956315,5214.0292183591855,5140.345999999998,4255.596899999999,57.24702217534318,63.4708046173602,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,626771.0615054381,NaN,NaN,NaN
1555862400,5239.4,5273.13,5190,5256.14,5240.9176055884855,5218.039768991644,5146.582199999998,4263.852049999999,59.02040889186039,63.3066547831249,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,630111.5984552065,NaN,NaN,NaN
1555891200,5257.41,5268.94,5208.35,5242.31,5238.827759966276,5220.351219563869,5152.098399999998,4272.0589,56.91734575405849,63.01696196741136,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,630849.7366839488,NaN,61,61
1555920000,5243.65,5348.39,5240,5279.69,5258.9686505422405,5226.002531986357,5157.593199999998,4280.50455,60.96586710452415,62.91254138530534,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,628061.771145976,NaN,NaN,NaN
1555948800,5280.58,5400,5250.9,5357.14,5308.795266830573,5238.491814654323,5165.046999999999,4289.215249999999,67.73190103065846,63.064632347332044,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,633607.2915883771,NaN,NaN,NaN
1555977600,5357.14,5600,5332.41,5508.44,5388.430075453805,5264.201165639625,5173.372799999998,4298.828799999999,76.35453110611317,63.961789489528336,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,639433.8373290705,NaN,68,68
1556006400,5508.42,5562.03,5462,5536.31,5464.977835963976,5290.1162927215655,5183.221199999998,4308.498,77.5448545071787,64.82042615461363,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,644782.5502922166,NaN,NaN,NaN
1556035200,5536.31,5589,5465.01,5493.31,5507.151027816651,5309.468074367131,5190.355199999998,4317.879099999999,71.5593648014537,65.51086855409123,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,638372.8023019169,NaN,NaN,NaN
1556064000,5490.91,5582.2,5370,5421.59,5513.09773779299,5320.146352998832,5196.374799999998,4326.815,62.846088884661896,65.41909101864601,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,628498.5144680046,NaN,65,65
1556092800,5420.61,5457.82,5333.35,5425.25,5457.56919729974,5330.1562241418005,5201.474399999997,4335.8492,63.09306132945975,65.35511603619697,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,636907.4890113678,NaN,NaN,NaN
1556121600,5425,5439.98,5340.1,5415,5426.042294243266,5338.2365837473435,5205.616199999999,4344.717949999999,61.85303070541392,64.94468009397666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,642586.768973319,NaN,NaN,NaN
1556150400,5415,5437.46,5368,5406,5414.954519459663,5344.690242438072,5209.909999999998,4353.63585,60.72448799577247,64.62885588048479,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,643367.4769897563,NaN,58,58
1556179200,5406,5446.44,5350.07,5432,5421.041694580454,5353.00545744397,5213.811999999998,4362.45795,62.83416712680053,64.44976726701275,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,651771.9117667557,NaN,NaN,NaN
1556208000,5432,5491.84,5102,5219.9,5396.094036930677,5340.328747211211,5215.2505999999985,4369.899,42.68926275739751,62.955813869335444,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,640177.213209485,NaN,NaN,NaN
1556236800,5220.47,5510,5161.62,5293.36,5353.001347594824,5335.855533191096,5218.007399999999,4377.2489000000005,48.81057505422096,62.35321050354099,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,634187.0961459917,NaN,41,41
1556265600,5292.16,5341.46,5274,5285.07,5329.340617617659,5331.0188157443245,5220.7087999999985,4384.18125,48.185100564801814,61.5792599087511,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,625606.766524655,NaN,NaN,NaN
1556294400,5285.17,5340,5195.89,5314.1,5304.29475480767,5329.40749995915,5222.991399999998,4391.171700000001,50.57363516170834,61.12613772358323,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,633011.7500494663,NaN,NaN,NaN
1556323200,5315,5326.12,5261.29,5323,5304.406677714827,5328.797261867802,5224.550199999999,4397.92745,51.314609535334206,60.436762182926806,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,637809.5797859748,NaN,42,42
1556352000,5322.98,5323.08,5257.67,5282.54,5291.311383095627,5324.391808356583,5224.035999999998,4404.801200000001,47.80590636407522,59.01347684959943,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,636567.6949944412,NaN,NaN,NaN
1556380800,5282.64,5342.5,5282.54,5295.69,5305.637604054913,5321.658302798814,5226.789599999998,4411.712600000001,49.02585105719903,57.061428274676985,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,633800.0151599746,NaN,NaN,NaN
1556409600,5295.69,5321.54,5280,5319.37,5306.787939251156,5321.440369198926,5233.291399999998,4418.619900000001,51.2361810680415,55.18223731473861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,636930.6199468402,NaN,40,40
1556438400,5319.37,5340,5282.58,5333.68,5312.015138345329,5322.606048322838,5239.617599999999,4425.439600000001,52.57450615165331,53.82617598261,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,641645.6560116655,NaN,NaN,NaN
1556467200,5333.68,5334.42,5259.48,5307.52,5306.656268528826,5321.169281815902,5245.929399999998,4432.15375,49.879446850366406,52.89998726587462,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,643008.0626889353,NaN,NaN,NaN
1556496000,5309.81,5332,5297.33,5301.46,5312.759558404178,5319.2922073572445,5251.209599999998,4439.011100000001,49.249628012462516,51.91117060037481,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,640174.059473867,NaN,42,42
1556524800,5301.45,5310.09,5178.8,5231.96,5284.307662873761,5310.974854275602,5254.888599999998,4445.484350000001,42.60525440673235,50.53632943618327,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,638061.3603130709,NaN,NaN,NaN
1556553600,5231.97,5274.65,5185,5238.14,5254.366058053884,5304.038201487449,5258.382399999998,4451.97505,43.337297633664704,49.29438726746129,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,639005.4373711258,NaN,NaN,NaN
1556582400,5238.14,5264.01,5192.15,5222,5236.366104023188,5296.225039441026,5261.789399999998,4458.31255,41.836508210903865,47.79455448775439,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,638066.084255757,NaN,42,42
1556611200,5222,5339.98,5204.39,5312.19,5263.550949988167,5297.745511875214,5267.128799999998,4465.0635,51.86734743482394,48.450131964713414,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,644256.6514266522,NaN,NaN,NaN
1556640000,5313,5338.54,5283.12,5320.81,5289.892613767609,5299.942129791861,5272.862199999998,4471.918900000001,52.70684349437097,48.72843685329557,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,646488.1944622012,NaN,NaN,NaN
1556668800,5321.94,5374.18,5316.2,5353.4,5322.029871458154,5305.0333555259695,5278.683399999997,4478.97595,55.842612175665565,49.27540196835726,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,648225.3928760338,NaN,51,51
1556697600,5352.6,5366.9,5326.05,5355.35,5339.093396932535,5309.8254169044485,5283.164399999998,4485.1639000000005,56.030471372427435,49.66517598340862,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,650476.536547821,NaN,NaN,NaN
1556726400,5355.34,5402,5342.75,5383.2,5357.072474746368,5316.8134724373585,5288.088599999997,4491.244200000001,58.73088046520866,50.1949096212568,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,652633.3226529222,NaN,NaN,NaN
1556755200,5383.2,5415,5370,5406.31,5375.307804257186,5325.336951252848,5293.515999999998,4499.382500000001,60.87800940488305,51.12863126702879,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,655142.0767848401,NaN,50,50
1556784000,5408.04,5535.6,5405.3,5523.99,5426.5273859754325,5344.256289228767,5303.496799999997,4508.2846500000005,69.56226584331935,52.59551803746596,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,664333.1244861782,NaN,NaN,NaN
1556812800,5523.99,5538,5472.28,5492.87,5466.539148843585,5358.409975968884,5312.034199999997,4516.8464,65.42622185572552,53.60909237944339,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,661523.5376073038,NaN,NaN,NaN
1556841600,5494.81,5700,5477.57,5695.09,5542.632657765822,5390.4747401623235,5324.5535999999975,4526.277050000001,75.58493199249537,55.252694225217816,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,675598.7528115296,NaN,63,63
1556870400,5695.66,5844,5653.74,5787,5674.611488220514,5428.239050623055,5336.819199999997,4536.072450000001,78.65477278812858,57.30807464934369,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,685098.8643750635,NaN,NaN,NaN
1556899200,5786.31,5807,5725,5772.69,5727.915044862615,5461.043902944669,5348.552399999998,4545.89775,77.03078122651156,59.29244273606148,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,686383.0439924317,NaN,NaN,NaN
1556928000,5770.62,5900,5755.48,5814.01,5781.578115591741,5494.659721711843,5361.174399999997,4555.85955,78.41653244369675,61.85039116727322,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,683740.2227833675,NaN,66,66
1556956800,5815.54,5820,5587.45,5641.19,5746.587160988725,5508.614986310716,5369.941799999997,4565.01935,61.66070431737877,63.15920593039565,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,676227.3334946969,NaN,NaN,NaN
1556985600,5641.73,5874.34,5624.89,5829.45,5754.838570713744,5539.1707019001715,5381.558799999998,4575.0386499999995,69.34506016403324,65.12410249847632,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,683783.1105759653,NaN,NaN,NaN
1557014400,5829.83,5839.9,5738.02,5755,5776.952742032403,5559.725873147774,5391.971999999997,4584.77845,63.89129585611589,65.98295595714004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,678093.2430579652,NaN,67,67
1557043200,5754.13,5808.22,5710.63,5770.04,5778.1891327367,5579.755789990843,5402.203999999997,4594.538299999999,64.4987208459749,66.82523291082603,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,679846.9972060401,NaN,NaN,NaN
1557072000,5768.53,5818,5696,5775.62,5777.203384429577,5598.40952427743,5413.097199999997,4604.3061,64.7357416965064,67.46045644802895,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,682052.7317822784,NaN,NaN,NaN
1557100800,5773.18,5796.59,5619.14,5636,5730.207914501018,5601.989569584342,5420.623399999998,4613.2217,54.86526456630626,67.37722739044887,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,673478.0736880989,NaN,57,57
1557129600,5634.82,5740.23,5619.48,5730.98,5712.267842641371,5614.274372481071,5430.069399999997,4622.80815,59.40035047054468,67.42504667654428,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,679426.7097727159,NaN,NaN,NaN
1557158400,5731,5805,5730.25,5747.79,5741.833372662476,5626.990146530493,5438.909399999997,4632.352,60.16326965232147,67.37399383707562,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,675369.3047276138,NaN,NaN,NaN
1557187200,5749.92,5988,5747.74,5935.25,5841.589769057006,5656.348227813303,5451.827199999997,4642.885549999999,67.49810701234952,67.22655392057776,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,684375.3026798132,NaN,69,69
1557216000,5935.25,6028.41,5840,5919.93,5898.869133919794,5681.451253735846,5464.391199999997,4653.370199999999,66.42176071250604,67.29766383891923,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,682175.5240224177,NaN,NaN,NaN
1557244800,5919.93,5969.22,5820,5846.34,5912.350813302298,5697.1549438562415,5475.697799999998,4663.589599999999,61.36011961646502,66.28160581205991,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,676138.3687974439,NaN,NaN,NaN
1557273600,5846.34,5928.65,5772.2,5903.86,5901.14097709485,5716.841139679456,5488.986599999998,4674.048249999999,63.6892859852075,65.21264246899412,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,683659.376364555,NaN,63,63
1557302400,5903.39,5967,5865,5953.94,5914.905389844449,5739.421983519508,5502.942599999998,4684.7182999999995,65.63174703799424,64.3984257412429,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,688191.6947560993,NaN,NaN,NaN
1557331200,5953.07,6014.72,5910.01,5987.29,5937.678492899487,5763.028461279555,5517.842199999997,4695.529049999999,66.90156422736752,63.5759280115051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,691034.5248408046,NaN,NaN,NaN
1557360000,5986.66,6135.56,5983.71,6102.36,6024.304642119454,5795.345750681502,5534.295599999997,4707.06275,70.8970672171641,64.23566821863263,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,697294.721113121,NaN,69,69
1557388800,6102.36,6147.55,6025,6058.91,6052.560459699698,5820.447107759454,5548.330999999997,4718.318549999999,67.57970689931491,64.10957155686702,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,693874.1499695847,NaN,NaN,NaN
1557417600,6058.91,6224.55,6056.55,6209.18,6114.386272526579,5857.46928797284,5562.345799999997,4730.72945,72.39119271129546,64.71670704652271,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,700956.9263554435,NaN,NaN,NaN
1557446400,6209.95,6390,6172,6371.44,6218.541161220785,5906.418879594475,5579.048399999997,4744.021149999999,76.45461483208294,65.57069947410186,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,714523.0663001422,NaN,71,71
1557475200,6371.44,6387,6265.63,6353.82,6275.567117896935,5949.028510109287,5596.258599999997,4757.213749999999,75.160967864166,66.31535848607754,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,718266.6685535363,NaN,NaN,NaN
1557504000,6353.82,6468.92,6270.03,6373.33,6341.959406456079,5989.438175813164,5615.293399999998,4770.434399999999,75.65222336652985,67.80014125752209,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,718732.3866157728,NaN,NaN,NaN
1557532800,6375.16,6952.63,6372.85,6801.67,6522.18946866501,6066.793587640482,5642.821799999997,4785.269949999999,83.40997468096646,69.51511441540936,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,733021.8227266598,NaN,76,76
1557561600,6801.09,6905.57,6656.55,6905.57,6671.207245050308,6146.677055484245,5672.6331999999975,4800.509149999999,84.68469197834173,71.26664458155366,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,749615.0688146598,NaN,NaN,NaN
